match_id,queue_id,queue_name,blue_win,red_win,game_duration,game_creation,patch_version,avg_blue_mmr,avg_red_mmr,mmr_difference,blue_mmr_std,red_mmr_std,avg_tier
NA1_5311646746,420,Ranked Solo/Duo,False,True,1209,1750546332399,"['15', '12']",,,,,,
NA1_5416911364,420,Ranked Solo/Duo,True,False,1652,1763588068210,"['15', '23']",,,,,,
NA1_5254513350,420,Ranked Solo/Duo,True,False,2075,1743044564536,"['15', '6']",,,,,,
NA1_5363714898,420,Ranked Solo/Duo,False,True,1818,1757200908018,"['15', '17']",,,,,,
NA1_5356702443,420,Ranked Solo/Duo,True,False,1643,1756344648922,"['15', '17']",,,,,,
NA1_5411974299,420,Ranked Solo/Duo,False,True,1642,1762968890655,"['15', '22']",,,,,,
NA1_5399309099,420,Ranked Solo/Duo,True,False,1543,1761282305026,"['15', '21']",,,,,,
NA1_5226797847,420,Ranked Solo/Duo,False,True,2368,1739231278718,"['15', '3']",,,,,,
NA1_5271349690,420,Ranked Solo/Duo,True,False,1773,1745192488719,"['15', '8']",,,,,,
NA1_5280420293,420,Ranked Solo/Duo,True,False,2243,1746380669055,"['15', '9']",,,,,,
NA1_5417176902,420,Ranked Solo/Duo,False,True,1407,1763607211874,"['15', '23']",,,,,,
NA1_5423751946,420,Ranked Solo/Duo,True,False,1591,1764380789501,"['15', '23']",,,,,,
NA1_5420912447,420,Ranked Solo/Duo,False,True,1440,1764029949587,"['15', '23']",,,,,,
NA1_5357624433,420,Ranked Solo/Duo,True,False,3260,1756436980611,"['15', '17']",,,,,,
NA1_5392640341,420,Ranked Solo/Duo,False,True,1753,1760404058093,"['15', '20']",,,,,,
NA1_5416914399,420,Ranked Solo/Duo,True,False,1965,1763588414021,"['15', '23']",,,,,,
NA1_5239268207,420,Ranked Solo/Duo,False,True,2435,1740801666812,"['15', '4']",,,,,,
NA1_5423330620,420,Ranked Solo/Duo,False,True,2226,1764313785497,"['15', '23']",,,,,,
NA1_5330688510,420,Ranked Solo/Duo,False,True,2063,1753237800148,"['15', '14']",,,,,,
NA1_5372718719,420,Ranked Solo/Duo,False,True,1810,1758492948272,"['15', '18']",,,,,,
NA1_5402582560,420,Ranked Solo/Duo,True,False,1398,1761711554510,"['15', '21']",,,,,,
NA1_5407119970,420,Ranked Solo/Duo,True,False,1240,1762354936096,"['15', '22']",,,,,,
NA1_5385508667,420,Ranked Solo/Duo,False,True,937,1759607408553,"['15', '19']",,,,,,
NA1_5424340014,420,Ranked Solo/Duo,False,True,1649,1764453840576,"['15', '23']",,,,,,
NA1_5418757148,420,Ranked Solo/Duo,False,True,1856,1763786227208,"['15', '23']",,,,,,
NA1_5424447234,420,Ranked Solo/Duo,True,False,1229,1764463826585,"['15', '23']",,,,,,
NA1_5417017952,420,Ranked Solo/Duo,True,False,1656,1763597312845,"['15', '23']",,,,,,
NA1_5404010978,420,Ranked Solo/Duo,False,True,1155,1761935940189,"['15', '21']",,,,,,
NA1_5412667459,420,Ranked Solo/Duo,True,False,918,1763062768585,"['15', '22']",,,,,,
NA1_5331172468,420,Ranked Solo/Duo,False,True,1778,1753316474355,"['15', '14']",,,,,,
NA1_5417366215,420,Ranked Solo/Duo,False,True,1613,1763618361977,"['15', '23']",,,,,,
NA1_5406601100,420,Ranked Solo/Duo,False,True,1644,1762287672244,"['15', '21']",,,,,,
NA1_5419241116,420,Ranked Solo/Duo,True,False,1582,1763848490016,"['15', '23']",,,,,,
NA1_5333818518,420,Ranked Solo/Duo,False,True,2048,1753679804998,"['15', '14']",,,,,,
NA1_5376896093,420,Ranked Solo/Duo,True,False,2390,1758880883322,"['15', '19']",,,,,,
NA1_5375751317,420,Ranked Solo/Duo,True,False,2134,1758822737085,"['15', '19']",,,,,,
NA1_5419569262,420,Ranked Solo/Duo,False,True,1501,1763871227534,"['15', '23']",,,,,,
NA1_5410951855,420,Ranked Solo/Duo,True,False,1669,1762832579370,"['15', '22']",,,,,,
NA1_5423606986,420,Ranked Solo/Duo,False,True,2315,1764367041861,"['15', '23']",,,,,,
NA1_5416813824,420,Ranked Solo/Duo,False,True,1724,1763575546331,"['15', '23']",,,,,,
NA1_5415342139,420,Ranked Solo/Duo,True,False,1150,1763358265855,"['15', '22']",,,,,,
NA1_5421856639,420,Ranked Solo/Duo,False,True,1940,1764132967181,"['15', '23']",,,,,,
NA1_5344902945,420,Ranked Solo/Duo,False,True,2019,1754948052334,"['15', '15']",,,,,,
NA1_5402183854,420,Ranked Solo/Duo,False,True,1775,1761670497231,"['15', '21']",,,,,,
NA1_5268208853,420,Ranked Solo/Duo,False,True,1264,1744808004947,"['15', '8']",,,,,,
NA1_5415571967,420,Ranked Solo/Duo,True,False,1717,1763407812890,"['15', '22']",,,,,,
NA1_5416922791,420,Ranked Solo/Duo,True,False,1673,1763588956860,"['15', '23']",,,,,,
NA1_5408012966,420,Ranked Solo/Duo,True,False,1655,1762480361333,"['15', '22']",,,,,,
NA1_5418626242,420,Ranked Solo/Duo,False,True,1571,1763778598911,"['15', '23']",,,,,,
NA1_5317329855,420,Ranked Solo/Duo,False,True,1924,1751342514599,"['15', '13']",,,,,,
NA1_5369145133,420,Ranked Solo/Duo,True,False,1945,1757964835305,"['15', '18']",,,,,,
NA1_5423652286,420,Ranked Solo/Duo,False,True,2400,1764371972748,"['15', '23']",,,,,,
NA1_5304406872,420,Ranked Solo/Duo,False,True,1890,1749529843284,"['15', '11']",,,,,,
NA1_5420531633,420,Ranked Solo/Duo,False,True,1209,1763964787486,"['15', '23']",,,,,,
